Price,Close,High,Low,Open,Volume
Ticker,XLP,XLP,XLP,XLP,XLP
Date,,,,,
2015-11-27,38.27693557739258,38.361212726172774,38.11604443297761,38.11604443297761,2712600
2015-11-30,37.86320877075195,38.36120845483785,37.85554854109604,38.28459446773368,10355200
2015-12-01,38.18499755859375,38.20798117237194,37.93982926950459,37.93982926950459,10807900
2015-12-02,37.99345397949219,38.23862223198958,37.939823606923134,38.13136148685148,7832000
2015-12-03,37.79426574707031,38.26927899508931,37.64869504979579,38.131371451690754,12556000
2015-12-04,38.64468765258789,38.675334419607296,37.74062848397146,37.893859396431914,12783200
2015-12-07,38.751949310302734,38.87453344933223,38.598718405856765,38.79025630575513,9022000
2015-12-08,38.6523551940918,38.736632351645355,38.422510260623746,38.50678449554041,6436400
2015-12-09,38.284603118896484,38.85155376590808,38.13137218742632,38.437831127729716,18821800
2015-12-10,38.33056640625,38.57573470230671,38.21564541145652,38.36887632715112,7842700
2015-12-11,37.909183502197266,38.17733833477115,37.80192273822236,37.94749050038307,11597900
2015-12-14,38.284603118896484,38.315246967080974,37.76361970548009,37.909187482926434,16609500
2015-12-15,38.529747009277344,38.71362167234087,38.38417640149739,38.58337736289046,11557500
2015-12-16,39.27292251586914,39.357199644009825,38.69064869278893,38.69830892142178,20860400
2015-12-17,38.767269134521484,39.27292906505397,38.75960890461121,39.27292906505397,10235700
2015-12-18,38.080379486083984,38.728687643359855,38.080379486083984,38.728687643359855,14720600
2015-12-21,38.5125846862793,38.52030134345352,38.180712488647806,38.33506918545432,8155500
2015-12-22,39.01424789428711,39.060556667519634,38.48942690764566,38.57432485315606,7185700
2015-12-23,39.2998046875,39.35383305259354,39.1145755140765,39.18403719015147,6464100
2015-12-24,39.26121139526367,39.37698182460906,39.21490557885697,39.21490557885697,2312100
2015-12-28,39.20719909667969,39.21491869810625,39.052839453966655,39.09143157276889,4620900
2015-12-29,39.546783447265625,39.5853726146308,39.29208964315896,39.461885512563406,4134000
2015-12-30,39.40785598754883,39.569932240111264,39.36154722503195,39.52362347759438,6942900
2015-12-31,38.96792984008789,39.284365664157505,38.921621081383485,39.27664606562467,6801400
2016-01-04,38.47398376464844,38.47398376464844,38.088086222599145,38.45855045383131,17281200
2016-01-05,38.72096633911133,38.813583889053355,38.46627543718383,38.56660964420508,8630500
2016-01-06,38.58975601196289,38.74411562484369,38.3119092976104,38.33506220908486,12429100
2016-01-07,38.12668228149414,38.535732776305274,37.98775891643283,38.15755185049062,16031500
2016-01-08,37.83339309692383,38.373650212083454,37.75621182666421,38.373650212083454,14691000
2016-01-11,38.18842697143555,38.32735034598356,37.817965620695894,38.06493985452233,15890200
2016-01-12,38.39683151245117,38.551191222942585,38.08811209146834,38.41998443856657,13171500
2016-01-13,37.694480895996094,38.47399281895018,37.65589172154268,38.44312324588662,19407900
2016-01-14,37.87199783325195,38.134408371711196,37.62502355519214,37.80253613353728,19025800
2016-01-15,37.2776985168457,37.524672685325335,36.98441558771452,37.23139270035848,24210900
2016-01-19,37.725345611572266,37.86426896620726,37.486088068775395,37.65588393425477,14945200
2016-01-20,37.25456237792969,37.478383738914,36.575381636810164,37.30858781759271,28302800
2016-01-21,37.40119552612305,37.56327181516667,37.05388708948307,37.28542801001979,21001000
2016-01-22,38.041778564453125,38.11895689146954,37.532393951317225,37.82567394931115,13754500
2016-01-25,37.70220184326172,38.02635742271894,37.36261294759925,37.424357989082765,15869400
2016-01-26,38.049503326416016,38.296477558486856,37.77937618014012,37.817965351870235,10523400
2016-01-27,38.010921478271484,38.48943377708334,37.779383459115145,38.10353609710089,17247400
2016-01-28,38.39683151245117,38.53575495747678,38.026369973771736,38.14213754851534,15649200
2016-01-29,39.17631912231445,39.230347489520526,38.48170527856956,38.65921780344319,20576300
2016-02-01,39.30752944946289,39.469605733535296,38.97565728064892,39.09142773736635,18573100
2016-02-02,38.80585861206055,39.021963252819226,38.713244019829574,39.021963252819226,14068600
2016-02-03,38.72096633911133,39.021968960175066,38.35822457308337,38.95250726980116,25209800
2016-02-04,38.36593246459961,38.59747039822415,38.18070329536581,38.55116457799798,21240800
2016-02-05,38.30418395996094,38.55115810692611,38.1035156254492,38.435387687464406,20073300
2016-02-08,38.20386505126953,38.31191591570163,37.73306947553088,38.04950541172428,21546900
2016-02-09,38.458560943603516,38.66694308228259,37.87199487096748,37.90286738935156,24376300
2016-02-10,38.41223907470703,38.821289499308314,38.36593031291344,38.597468233552576,14798700
2016-02-11,38.103519439697266,38.28103194158763,37.725341527372166,37.95687944530897,26010400
2016-02-12,38.64379119873047,38.651510800615576,38.15755932576046,38.3350718949667,12464000
2016-02-16,38.952491760253906,39.00651717079307,38.65920885720982,38.9756446664381,15217700
2016-02-17,39.35384750366211,39.469615043521465,39.006538995752614,39.122306535611976,11040500
2016-02-18,39.17631912231445,39.29980622414675,38.967937030106306,39.22262788956334,13101900
2016-02-19,39.23806381225586,39.31524214618417,38.85216625428488,39.06826794461592,9795000
2016-02-22,39.431026458740234,39.54679694451274,39.3229755755743,39.461898980835,9152000
2016-02-23,39.42330551147461,39.500483864149615,39.261226260192394,39.353843816400925,9986500
2016-02-24,39.546783447265625,39.59308927043793,39.037398783217036,39.23806422001477,13271700
2016-02-25,39.99442672729492,40.017579640987755,39.5545037021409,39.64711830107726,9512000
2016-02-26,39.431026458740234,40.10248762138981,39.353848097669065,40.10248762138981,28143900
2016-02-29,39.2998046875,39.71657474394981,39.29208803200928,39.40785847352244,13596800
