Price,Close,High,Low,Open,Volume
Ticker,XLU,XLU,XLU,XLU,XLU
Date,,,,,
2015-11-27,30.994823455810547,31.139829030976294,30.95132095353543,31.023825123993955,3980300
2015-11-30,31.045581817626953,31.270340646834658,30.980329432744195,31.03108098034724,11373000
2015-12-01,31.292076110839844,31.357328465675902,30.99481599786462,31.118068909360147,12551500
2015-12-02,30.596065521240234,31.24858657437876,30.58881372005713,31.168836121627084,12566100
2015-12-03,30.364049911499023,30.55255520783605,30.262546846875154,30.545306174256236,14879200
2015-12-04,30.791812896728516,30.83531262701764,30.37854886447641,30.47280012393678,10961500
2015-12-07,30.92957305908203,30.944073894099123,30.574309515541934,30.71931509996139,13515100
2015-12-08,30.886066436767578,30.929568936019766,30.63955780584075,30.806316003431906,10637900
2015-12-09,30.8933162689209,31.2195780781584,30.64680765369156,30.74831071306524,10675800
2015-12-10,30.385801315307617,30.907820263499406,30.356799648018914,30.849816928922,9683600
2015-12-11,30.298803329467773,30.54531200449922,30.0885453607568,30.313304165146285,14352700
2015-12-14,30.4510498046875,30.458298837710615,30.09578634003576,30.414799108070188,16404600
2015-12-15,30.69032096862793,30.87882632166348,30.480062976808032,30.49456381408029,10110900
2015-12-16,31.466093063354492,31.51684460331543,30.71206623286132,30.806320278110842,18300500
2015-12-17,31.53134536743164,31.70534985669129,31.29208573751026,31.52409356702412,13161700
2015-12-18,31.13944435119629,31.527682105449745,30.89771404604213,31.491056640346855,18407200
2015-12-21,31.117464065551758,31.337219611209022,30.956308694709524,31.212692493262473,9031500
2015-12-22,31.381183624267578,31.461761339952186,30.91969484902035,31.20537744510621,8125800
2015-12-23,31.864641189575195,31.937892120549304,31.3885017552118,31.432453990402603,8581700
2015-12-24,31.842660903930664,31.937886538685405,31.75475644891234,31.75475644891234,2715800
2015-12-28,31.901256561279297,31.945208782563306,31.652199562689265,31.652199562689265,5036500
2015-12-29,32.077064514160156,32.18694088223403,31.996486834300075,32.05508700507084,9223900
2015-12-30,32.047767639160156,32.18694550980082,31.981840691100142,32.099043843835325,7831500
2015-12-31,31.703479766845703,32.08439068312205,31.41779727822429,31.996489023779315,10431700
2016-01-04,31.63755226135254,31.644879029534486,31.2566413518474,31.52034911953121,14846700
