Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
2015-11-27,16.52899169921875,16.54916521099926,16.43484706535035,16.515542691365077,23191055
2015-11-30,16.515539169311523,16.582784194239427,16.48863958044802,16.582784194239427,30361138
2015-12-01,16.697113037109375,16.703837543920127,16.542447801568755,16.576070335622507,38268343
2015-12-02,16.502092361450195,16.737451558926423,16.46846984450967,16.737451558926423,43846620
2015-12-03,16.23310661315918,16.596232898985274,16.179310594190074,16.596232898985274,59308595
2015-12-04,16.663484573364258,16.690382591035615,16.293632093704698,16.333979120211733,52547451
2015-12-07,16.508821487426758,16.656762182282076,16.428125845281585,16.643311592847052,31381144
2015-12-08,16.30035972595215,16.448300430425334,16.260012691703032,16.32725932767799,35697769
2015-12-09,16.112070083618164,16.407949849719213,16.017925445159133,16.22638665594864,66624798
2015-12-10,16.125518798828125,16.280183987910313,16.051549246128893,16.10534528445561,58161303
2015-12-11,15.769115447998047,15.98430116055939,15.681696893695177,15.883433597902233,89542078
2015-12-14,15.802739143371582,15.910331207452515,15.627898881454668,15.782564052463709,71948873
2015-12-15,16.17259979248047,16.260018397362174,15.950687868454994,15.964136884590639,93332943
2015-12-16,16.434852600097656,16.48864864962919,16.16586919465357,16.320534415949936,102205375
2015-12-17,16.19949722290039,16.495378724679195,16.179323699446417,16.495378724679195,70913355
2015-12-18,15.76641845703125,16.10475348749577,15.76641845703125,16.08445198753674,113598773
2015-12-21,15.922052383422852,15.976187073003036,15.7799529938369,15.894985833025528,50728156
2015-12-22,16.070924758911133,16.104757953582947,15.874689052242909,16.01679005865038,57087748
2015-12-23,16.260398864746094,16.287465431514462,16.125064442117765,16.172430933962406,40627924
2015-12-24,16.246858596801758,16.334824900982042,16.20625717531735,16.280691790717253,13844688
2015-12-28,16.233325958251953,16.24009259796368,16.097991575231365,16.17919284055813,16747016
2015-12-29,16.402490615844727,16.42279053136115,16.31452431527356,16.368657423317355,38040239
2015-12-30,16.287464141845703,16.395730400346466,16.260397577220512,16.368663835721275,19339133
2015-12-31,16.125059127807617,16.31452662153018,16.09122593049751,16.125059127807617,59154720
2016-01-04,15.813789367675781,15.827322645600853,15.63108852690144,15.793489450788172,93387476
2016-01-05,15.874691009521484,15.9220574879021,15.73258998559359,15.840857810678187,52096536
2016-01-06,15.631088256835938,15.725821200674703,15.549887001902595,15.644621534527191,77248574
2016-01-07,15.191247940063477,15.448383325631967,15.130348206590343,15.306282358742582,92006910
2016-01-08,14.954419136047363,15.34012075667862,14.920584350501821,15.326587477974783,83028242
2016-01-11,14.974717140197754,15.062683440529801,14.825849504696237,15.035616886581478,70986600
2016-01-12,15.089754104614258,15.157422096702167,14.893519946253061,15.130355535381474,80633578
2016-01-13,14.697280883789062,15.218316781714707,14.629614503065854,15.150650400991498,125524947
2016-01-14,14.825846672058105,14.94764614155445,14.589011192688773,14.731112162553284,95264013
2016-01-15,14.494282722473145,14.561949115192684,14.29804859480055,14.325113563102436,94362797
2016-01-19,14.48751449584961,14.704048517613112,14.386013329105534,14.649913820582919,83779398
2016-01-20,14.2033109664917,14.338645311276768,13.892042450121718,14.18977769089175,107682217
2016-01-21,14.142416000366211,14.399549912351855,14.095047930990706,14.21684904129239,91494814
2016-01-22,14.399542808532715,14.460444128031776,14.298043257343172,14.325108215541714,59334200
2016-01-25,14.1085786819458,14.392780692106099,14.074745487590013,14.338647581136836,78982191
2016-01-26,14.345418930053711,14.386018776610847,14.14241810848168,14.162718031760248,63973716
2016-01-27,14.291276931762695,14.541645702219464,14.189777367079314,14.298045158193801,77206350
2016-01-28,14.29804801940918,14.446914077401402,14.203313484628262,14.379247687404936,79906672
2016-01-29,14.697280883789062,14.704047521861384,14.352179164529407,14.399545631035652,100518905
2016-02-01,14.636381149291992,14.710815764994546,14.528114928322198,14.629616099267201,84561575
2016-02-02,14.230379104614258,14.446913127146141,14.196545911841426,14.426614800268203,86157444
2016-02-03,14.243916511535645,14.3115845054864,13.837914902975998,14.3115845054864,151930266
2016-02-04,14.365710258483887,14.467211402936048,14.155942921320518,14.155942921320518,97011048
2016-02-05,14.176249504089355,14.45368493104947,14.135648073929376,14.379250299744635,81506726
2016-02-08,13.81761360168457,14.02061438569398,13.628144508570653,13.973247906808533,132312804
2016-02-09,13.7973051071167,13.892039605704886,13.546937970995131,13.546937970995131,168924221
2016-02-10,13.722878456115723,14.061213610958228,13.716111816570312,13.905579312627795,80836939
2016-02-11,13.303337097167969,13.452204700664515,13.215370815747749,13.357471782211968,155436893
2016-02-12,13.864977836608887,13.864977836608887,13.560475915483496,13.621375664194252,119640644
2016-02-16,14.088275909423828,14.149177235704455,13.959709796934142,14.101809184422741,97496185
2016-02-17,14.277746200561523,14.345414177860121,14.223613089751307,14.223613089751307,79846353
2016-02-18,14.19654655456543,14.331880920569548,14.128880165956287,14.331880920569548,79491948
2016-02-19,14.19654655456543,14.257446304313659,14.061212188561313,14.081512105144057,91481888
2016-02-22,14.419848442077637,14.480748196962768,14.365715326624189,14.365715326624189,52408225
2016-02-23,14.162708282470703,14.365708964301636,14.135640147946019,14.345409054997068,71553352
2016-02-24,14.128881454467773,14.16948129133584,13.837912779341329,13.959713878731511,89023089
2016-02-25,14.32511043548584,14.338645299860595,14.128877939442823,14.128877939442823,87713797
2016-02-26,14.426614761352539,14.555180893542493,14.34541351013102,14.41984653403047,100096303
2016-02-29,14.270980834960938,14.487514862200005,14.264212607473478,14.413080247695898,70846020
2016-03-01,14.75141716003418,14.778482126441986,14.372480620966,14.372480620966,100224943
2016-03-02,14.913820266723633,14.920586907235055,14.744652665151822,14.764952586686093,89863616
2016-03-03,15.01531982421875,15.022086463991576,14.839385601339208,14.90028535929465,76643660
2016-03-04,15.076215744018555,15.150650351355873,14.961181308380322,15.089749020118859,70707286
2016-03-07,15.06944751739502,15.089747429405525,14.927346544536013,14.974714594679332,48251261
2016-03-08,14.825846672058105,14.995014190699582,14.805545171689939,14.934112867165968,94684581
2016-03-09,14.846153259277344,14.920586301883137,14.792018548596067,14.879986460461796,59913509
2016-03-10,14.83261489868164,15.008549073370064,14.656680723993217,14.940882694176675,94740222
2016-03-11,15.218323707580566,15.238623631036033,14.98148967848042,14.98148967848042,79284278
2016-03-14,15.170950889587402,15.211550719558455,15.076216364202573,15.170950889587402,55347853
2016-03-15,15.1641845703125,15.1641845703125,15.015316935167434,15.069450042934461,75699114
2016-03-16,15.130350112915039,15.225083043586752,15.015315679742352,15.082982058793576,72379969
2016-03-17,15.313050270080566,15.36041673339019,15.022081675036084,15.130349465672191,65859485
2016-03-18,15.448988914489746,15.510158976149034,15.36742883227736,15.408208873383552,65031268
2016-03-21,15.421798706054688,15.523750381425003,15.360628658335006,15.401408690148127,47484348
2016-03-22,15.374221801757812,15.435391848679696,15.27906679959739,15.313050158998436,43482367
2016-03-23,15.258675575256348,15.374220583904618,15.25187890391453,15.347033898537347,55912266
2016-03-24,15.16352367401123,15.16352367401123,15.020791965899592,15.12274204609539,48500785
2016-03-28,15.211095809936523,15.258672499739758,15.13633084440868,15.183907534211915,36121356
2016-03-29,15.238287925720215,15.245084598116657,15.061572847575118,15.14992958872886,44438115
2016-03-30,15.326645851135254,15.442190886640324,15.30625583237043,15.319849178213646,37636102
2016-03-31,15.292662620544434,15.387817638118571,15.258679255638581,15.285865947563265,39946073
2016-04-01,15.428598403930664,15.448988423836182,15.156728280181444,15.217899935735822,45753316
2016-04-04,15.353835105895996,15.448990138520838,15.319851735614984,15.415006768239824,38544826
2016-04-05,15.136334419250488,15.23828608874445,15.109147732942077,15.211099402436039,61644172
2016-04-06,15.217896461486816,15.231489804987133,15.061571415395731,15.109148117646834,38129610
2016-04-07,14.932435989379883,15.122744431602722,14.850875912357713,15.10915108543236,51315220
2016-04-08,14.986809730529785,15.136338137798143,14.959623037542412,15.034388039095498,55956828
2016-04-11,15.047981262207031,15.177119648676024,15.0343879158248,15.054777935398146,45423161
2016-04-12,15.238287925720215,15.265474615305981,15.034386157989351,15.06836951997156,48225902
2016-04-13,15.584922790527344,15.598516136524676,15.381021004729616,15.394614350726949,69649488
2016-04-14,15.618910789489746,15.70047248551,15.510162393408816,15.510162393408816,52055051
2016-04-15,15.564535140991211,15.680080195396233,15.537348444857793,15.65969017329617,53901797
2016-04-18,15.680074691772461,15.69366803506798,15.476171350664837,15.48976628979779,52434076
2016-04-19,15.877185821533203,15.877185821533203,15.72765739240948,15.72765739240948,57169363
2016-04-20,15.999523162841797,16.026708256504197,15.863588119504135,15.870384791879138,74743119
2016-04-21,15.856793403625488,16.06069681223045,15.816014956077648,15.99272847741614,63436754
2016-04-22,16.006315231323242,16.04029858342363,15.870380227084542,15.870380227084542,46728145
2016-04-25,15.972336769104004,15.985930114105718,15.856790144914147,15.938351810762077,38189682
2016-04-26,16.07428741455078,16.094677432761088,15.965539054924797,15.985930668972795,41664795
2016-04-27,16.101470947265625,16.155844318494673,16.00631754761479,16.060690918843836,56916147
2016-04-28,15.931551933288574,16.094673636331375,15.87717856422008,15.965535288956383,74850832
2016-04-29,15.843198776245117,15.904368830221914,15.70046705446158,15.843198776245117,60318138
2016-05-02,15.985929489135742,16.00631950584117,15.82280616381719,15.856789524992898,43564598
2016-05-03,15.782024383544922,15.816009336796522,15.646090953888121,15.802414397993441,44142060
2016-05-04,15.659687995910645,15.741248072970457,15.584922996101373,15.598516342278007,46466680
2016-05-05,15.652888298034668,15.754839980890058,15.612108263227565,15.693669928679402,47043157
2016-05-06,15.720857620239258,15.727654293140173,15.537345856076815,15.537345856076815,38964104
2016-05-09,15.680074691772461,15.76843142319332,15.6189030511052,15.69366803506798,31989258
2016-05-10,15.904369354248047,15.911166027136076,15.748044281985646,15.754840954873675,37549070
2016-05-11,15.734440803527832,15.897562443631015,15.720847466505624,15.856780836727694,31961192
2016-05-12,15.741246223449707,15.85678965237531,15.646092811393325,15.788822929477897,35254978
2016-05-13,15.550932884216309,15.816006211339793,15.523746203657403,15.707257893267093,45538875
2016-05-16,15.632499694824219,15.700468021489106,15.537346271666264,15.550939617831686,33796243
2016-05-17,15.54413890838623,15.659683916626403,15.476170599370747,15.591715607610917,45457629
2016-05-18,15.816011428833008,15.829604773596724,15.496563039372827,15.496563039372827,96899150
2016-05-19,15.666483879089355,15.816013886400144,15.571330450957944,15.741248882744749,66203303
2016-05-20,15.775226593017578,15.86358491186404,15.72085322501193,15.748039909014755,35765351
2016-05-23,15.761642456054688,15.816017451653442,15.693675706354014,15.741252431144485,38575724
2016-05-24,15.999523162841797,16.03350652471681,15.84999477475413,15.870384791879138,47386483
2016-05-25,16.1694393157959,16.25100097682243,16.060692562210583,16.067489234309665,51504178
2016-05-26,16.07428741455078,16.196629119650304,16.053897396340478,16.17623910144,36198417
